title,price
 Jessica Simpson Trendy Plus Size Lace-Up Bodycon Dress,$69.50
 Moral Fiber Plus Size Lace-Trim Bodycon Dress,$39.00
 Planet Gold Trendy Plus Size Choker Dress,$39.00
 Moral Fiber Plus Size Lace-Up Bodycon Dress,$39.00
 Jessica Howard Plus Size Portrait Collar A-Line Dress,$119.00
 R & M Richards Plus Size Sheath Dress & Sheer-Sleeve Glitter Jacket,$99.00
 R & M Richards Plus Size Cold-Shoulder Dress,$79.00
" NY Collection Petite Plus Size Surplice Dress, Created for Macy's",$70.00
" Style & Co Plus Size T-Shirt Maxi Dress, Created for Macy's",$60.00
 Calvin Klein Flared Pinstripe Pants,$89.50
" Eileen Fisher Wool Pull-On Cropped Pants, Regular & Petite",$218.00
" Eileen Fisher Wool Wide-Leg Cropped Pants, Regular & Petite",$248.00
" INC International Concepts Flared High-Low Pants, Created for Macy's",$79.50
 Eileen Fisher Organic Cotton-Blend Cropped Wide-Leg Pants,$188.00
 adidas Designed 2 Move Straight Pants,$35.00
 MICHAEL Michael Kors Embellished Front-Zip Dress,$125.00
" JM Collection Floral Keyhole Tunic, Created for Macy's",$59.50
 A Pea In The Pod Maternity Printed Maxi Dress,$158.00
 RIPE Tiered Nursing Top,$78.00
 Motherhood Maternity Ruched V-Neck T-Shirt,$19.98
 A Pea In The Pod Maternity Silk Printed Blouse,$195.00
 A Pea In The Pod Maternity Embroidered Top,$88.00
" Jenni by Jennifer Moore Graphic-Print Pajama T-Shirt, Created for Macy's",$24.50
 Linea Donatella Bride-Embroidered Boyfriend Short Pajama Set,$48.00
 HUE® Plus Size Cheers Knit Pajama Set With Socks,$62.00
 Tommy Hilfiger Plus Size Striped Lounge Cardigan Pajama Top,$68.00
 Ellen Tracy Split-Neck Printed Knit Sleepshirt,$49.00
 Lucky Brand Embroidered Cotton Pajama Top,$38.00
 Hue Plus Size Sleeveless Hooded Robe,$64.00
 Ellen Tracy Plus Size Flutter-Sleeve Printed Caftan,$72.00
 Nautica Plus Size Cuffed Pajama T-Shirt ,$42.00
 Briefly Stated Angelica Pickles Hooded Pajama Union Suit,$70.00
 Briefly Stated Minnie Mouse Hooded Pajama Union Suit,$70.00
 Flora by Flora Nikrooz Adore Charmeuse and Lace Kimono Robe,$68.00
 Kasper Petite Tie-Neck Blouse,$49.00
 Tahari ASL Plus Size Zip-Up Skirt Suit,$320.00
 Le Suit Plus Size Two-Button Glazed Melange Pantsuit,$240.00
 Alex Evenings Plus Size Sequin-Lace Gown and Jacket,$219.00
 Sangria Plus Size Sequined Lace Fit & Flare Dress,$99.00
 RACHEL Rachel Roy Trendy Plus Size One-Shoulder Bell-Sleeve Dress,$139.00
 Soprano Trendy Plus Size Faux-Wrap Dress,$59.00
 R & M Richards Plus Size Necklace Dress & Metallic Jacket,$99.00
 NY Collection Plus Size Checked Sweater Dress,$70.00
 Adrianna Papell Plus Size High-Low Ball Gown,$219.00
 City Chic Trendy Plus Size Lace-Trim Fit & Flare Dress,$99.00
 City Chic Trendy Plus Size Adorned Maxi Dress,$119.00
 XSCAPE Plus Size Embellished Column Gown,$229.00
 Calvin Klein Plus Size Lace-Trim A-Line Dress,$159.00
 CeCe Slim Bootcut Pants,$79.00
" Style & Co Stretch Wide-Leg Pants, Created for Macy's",$27.98
 Style & Co Tummy-Control Pull-On Straight-leg Pants,- 27.98
 R & M Richards Sequined Lace Chiffon Gown,$119.00
 Trina Turk Gibb Shift Dress,$368.00
 Lauren Ralph Lauren Floral-Print Trapeze Dress,$135.00
 Free People Cotton Victorian Mini Dress,$128.00
 Nightway Cutout Lace Gown,$129.00
 GUESS Catrina Off-The-Shoulder Laced Top,$39.00
" Tommy Hilfiger Striped-Collar Polo Top, Created for Macy's",$39.50
" Style & Co Lace Ruffle Sweatshirt, Created for Macy's",$49.50
 adidas Essentials ClimaLite® Racerback Tank Top,$25.00
 Free People Cotton Yuki Rugby Top,$88.00
 Alfred Dunner Talk Of The Town Embellished Striped Top,$56.00
 RACHEL Rachel Roy Printed Keyhole Twist-Neck Top,$89.00
 Lucky Brand Embroidered Crochet-Lace Top,$59.50
" Style & Co Tab-Sleeve Plaid Top, Created for Macy's",$49.50
" Tommy Hilfiger Utility Shirt, Created for Macy's",$69.50
 Luxe Essentials Maternity Peasant Tunic,$78.00
 Wendy Bellissimo Maternity Plus Size Sequined Plaid Shirt,$54.00
 Jessica Simpson Maternity Cowl-Neck Ruched Top,$44.98
 Motherhood Maternity Plus Size Floral-Print Tunic,$44.98
 Jessica Simpson Maternity Crisscross-Back T-Shirt,$39.98
 Ella Moss Maternity Halter Maxi Dress,$158.00
 Motherhood Maternity Seamless Shaping Camisole,$19.98
 A Pea In The Pod Maternity Layered-Look T-Shirt,$48.00
 Jessica Simpson Maternity Boot-Cut Medium Wash Jeans,$59.98
 Motherhood Maternity Lace-Trim Henley Shirt,$29.98
 Motherhood Maternity Maternity Clip-Down Nursing Tank,$24.98
 Flora by Flora Nikrooz Adore Lace-Cuffed Charmeuse Wrap Robe,$68.00
 Nautica Brushed Jersey Boxer Pajama Shorts,$34.00
 Hue Plus Size Inspirational-Script Printed Pajama Pants,$44.00
 Nautica Plus Size Reversible Cotton-Blend Sleepshirt,$56.00
 Tommy Hilfiger Venice Knit Pajama T-Shirt ,$40.00
" Alfani Plus Size Colorblocked Knit Nightgown, Created for Macy's",$59.50
 Hue Plus Size Polka Dot Knit Pajama Pants,$44.00
 Miss Elaine Plus Size Brushed Satin Nightgown,$60.00
 Jockey Plus Size Chemise ,$34.00
 Nautica Plus Size Striped Knit Pajama Pants,$54.00
 Jockey Plus Size Long Pajama Pants,$32.00
 Hue Layered-Look Pajama Hoodie,$54.00
 Tahari ASL Plus Size Riveted Kiss-Front Skirt Suit,$300.00
 Tahari ASL Plus Size Side-Zip Pants,$99.00
 Alex Evenings Plus Size Embroidered Illusion Gown,$249.00
 Kenneth Cole Pure Instincts Printed High-Neck Keyhole Tummy-Control Tankini Top,$83.00
 Style & Co  Tummy-Control Bootcut Pull-On Pants,
 Alfred Dunner Pull-On Straight-Leg Pants,
" Thalia Sodi Faux-Leather-Trim Skinny Pants, Created for Macy's",
" Karen Scott Active Straight-Leg Sweatpants, Created for Macy's",
" Karen Scott Pull-On Lounge Pants, Created for Macy's",
" Alfani Bootcut Pants, Created for Macy's",
" Style & Co Tab-Pocket Capri Pants, Created for Macy's",
 Jessica Simpson Trendy Plus Size Kenley Faux-Leather Moto Jacket,$159.50
 Sanctuary Robbie Zip-Pocket Skinny Jeans,$119.00
 Vince Camuto Striped Sweater,$89.00
 Mare Mare Maika Flounce-Hem Dress,$159.00
 Calvin Klein Ruffle One-Shoulder Gown,$199.00
 MSK Illusion-Sleeve A-Line Dress,$79.00
 Adrianna Papell V-Neck Beaded Dress,$259.00
 Lauren Ralph Lauren Fit & Flare Dress,$99.50
 Calvin Klein Cold-Shoulder Sheath Dress,$134.00
" Bar III Laced-Shoulder Bodycon Dress, Created for Macy's",- 134.00
" Tommy Hilfiger Grommet-Detail Shift Dress, Created for Macy's",
 Adrianna Papell Embroidered Illusion Sheath Dress,
 Calvin Klein Lace-Sleeve Sweater Dress,$179.00
 Adrianna Papell One-Shoulder Lace Dress,$149.00
 Lauren Ralph Lauren Floral-Print Cowl Neck Dress,$159.00
" DKNY Sport Brushed Jersey Cold-Shoulder Top, Created for Macy's",$79.00
 MICHAEL Michael Kors Sheer Star-Print Blouse,$110.00
 Vince Camuto Chiffon Tie-Sleeve Top,$79.00
 Carbon Copy Sequined Star T-Shirt,$39.00
 Bow & Drape Juice Cleanse Sequined Hoodie,$78.00
 Calvin Klein Jeans Plaid Cotton Shirt,$69.50
 Levi's® Classic Logo Sweatshirt,$49.50
 Free People Printed T-Shirt,$68.00
 Lucky Brand Embroidered Top,$69.50
 Vince Camuto Velvet Choker Top,$79.00
 Vintage America Ruffled Embroidered Sweatshirt,$69.50
" Karen Scott Cotton Boat-Neck Top, Created for Macy's",$29.50
 A Pea In The Pod Maternity Graphic Nursing Sleep Top,$38.00
 A Pea In The Pod Maternity Floral-Print Maxi Dress,$158.00
 Isabella Oliver Maternity Printed Sheath Dress,$205.00
 A Pea In The Pod Maternity Crossover Fit & Flare Dress,$128.00
 A Pea In The Pod Maternity Graphic T-Shirt,$38.00
 A Pea In The Pod Maternity Striped Midi Dress,$118.00
 Jessica Simpson Maternity Tie-Dye Nursing Top,$34.98
" Alfani Printed Fit & Flare Dress, Created for Macy's",$99.50
" Alfani Windowpane Poncho Top, Created for Macy's",$69.50
 Kasper Petite Cutout Sheath Dress,$89.00
 Miss Elaine Floral-Print Picot-Trim Nightgown,$60.00
" Alfani U-Neck Diamond-Print Nightgown, Created for Macy's",$54.50
 Flora by Flora Nikrooz Plus Size Emma Lace-Trimmed Charmeuse Chemise,$60.00
 Tommy Hilfiger Plus Size Long Knit Cardigan,$78.00
 Lucky Brand Plus Size Lace-Up Cotton Caftan,$62.00
 Flora by Flora Nikrooz Angela Lace Cami & Satin Shorts Pajama Set,$54.00
" Charter Club Printed Cotton Knit Pajama T-Shirt, Created for Macy's",$29.50
 Layla Mixed-Print Knit Boxer Pajama Shorts,$34.00
 Lucky Brand Lace-Up Cotton Caftan,$58.00
 Nautica Plus Size Reversible Pajama Top,$50.00
 Tommy Hilfiger Plus Size Logo Sleepshirt,$58.00
 Nine West Plus Size Pleated Printed Shell,$69.00
 Kasper Printed Cowl-Neck Top,$59.00
 Tahari ASL Plus Size Two-Button Pantsuit,$310.00
 Kasper Plus Size Geo-Print Shell,$59.00
 Nine West Plus Size Pull-On Trousers,$89.00
 Nine West Plus Size Tie-Neck Blouse,$59.00
 Le Suit Plus Size Shawl-Collar Skirt Suit,$240.00
 Kasper Plus Size Pleated-Neck Shell,$59.00
 Tahari ASL Plus Size Flare-Leg Pants,$99.00
 RACHEL Rachel Roy Hardware Hipster Bikini Bottoms,$65.00
 Kenneth Cole Pure Instincts Printed Halter Push-Up Bra-Sized Bikini Top,$71.00
 Miraclesuit High Frequency Flyaway Tummy Control Tankini Top,$122.00
 RACHEL Rachel Roy Crisscross Strappy Bikini Top,$65.00
 Kenneth Cole Pure Instincts Printed Sash-Tab Bikini Briefs,$59.00
 Profile by Gottex Serendipity Printed D-Cup Underwire Tankini Top ,$98.00
 Calvin Klein Printed Studded Bandeau Bikini Top,$78.00
 La Blanca Plus Size Lace-Up Tummy-Control One-Piece Swimsuit,$129.00
 MICHAEL Michael Kors Shirred-Side Bikini Bottoms,- 129.00
 Profile by Gottex Serendipity Ruffled Halter Tankini Top,
 Nike High-Neck Active Bikini Top,
 Kenneth Cole Palm Reading Printed Push-Up  Tummy-Control Tankini Top,
 Jessica Simpson Trendy Plus Size Pixie Jefford Wash Denim Jacket ,$79.00
 Melissa McCarthy Seven7 Trendy Plus Size Ripped Skinny Jeans,$79.00
 Melissa McCarthy Seven7 Trendy Plus Size Plaid Shirt,$79.00
 DL 1961 Margaux Zip-Pocket McKinney Skinny Jeans,$198.00
 DL 1961 Juniors' Emma Frayed Skinny Jeans,$188.00
" M1858 Kristen Zip-Hem Skinny Jeans, Created for Macy's",$79.00
 Kut from the Kloth Emma Ripped Step-Hem Skinny Jeans,$89.00
 True Religion Halle Grommet-Trim Skinny Jeans ,$249.00
 DL 1961 Margaux Colorblocked Skinny Jeans,$218.00
" MICHAEL Michael Kors Star Embellished Skinny Jeans, a Macy's Exclusive Style",$250.00
 STS Blue Cotton Metallic-Coated Straight-Leg Jeans,$69.00
 DL 1961 Bella Embellished Straight-Leg Jeans,$250.00
 The Style Club Frayed Cropped Jeans,$54.00
 Sanctuary Heartbreaker Patched Boyfriend Jeans ,$129.00
 DL 1961 Margaux Ripped Raw-Hem Skinny Jeans,$208.00
 Calvin Klein Long-Sleeve Button-Front Cardigan,$69.50
" Charter Club Lace-Cuffed Sweater, Created for Macy's",$79.50
" Charter Club Cashmere Capelet Sweater, Created for Macy's",$179.00
" Thalia Sodi Tiered Lace-Cuff Sweater, Created for Macy's",$79.50
 1.STATE Tie-Cuff Cozy Duster Cardigan,$89.00
" Tommy Hilfiger Open-Front Poncho Cardigan, Created for Macy's",$99.50
 Alfred Dunner High Roller Layered-Look Sweater,$68.00
 Lucky Brand Fringed Poncho Cardigan ,$129.00
" Charter Club Floral Jacquard Open-Front Cardigan, Created for Macy's",$79.50
" Alfani Metallic Open-Front Cardigan, Created for Macy's",$79.50
" Tommy Hilfiger Cotton Ruffled Sweater, Created for Macy's",$89.50
 Calvin Klein Ribbed Duster Cardigan,$119.50
 DKNY Faux-Fur-Lined Moto Jacket,$199.00
 adidas Originals Reversible Insulated Jacket,$180.00
 The Fur Vault Reversible Mink Fur Leather Bomber Jacket,"$4,495.00"
 Levi's® Cotton Ex-Boyfriend Denim Trucker Jacket,$128.00
 Tommy Hilfiger Contrast Bell-Sleeve Sweater Dress,$109.00
 American Living Choker Fit & Flare Dress,$99.00
 Calvin Klein Bell-Sleeve Faux-Suede Dress,$79.00
 Calvin Klein Cold-Shoulder Metallic Jersey Sheath Dress,$169.00
 Calvin Klein Lace Popover Sheath Dress,$169.00
 SL Fashions Embellished Solid & Floral-Print Gown,$169.00
 Tommy Hilfiger Striped Cowl-Neck Sweater Dress,$169.00
 Tommy Hilfiger Striped Sweater Dress,$99.00
 Vince Camuto Sequined Shift Dress,$99.00
" Maison Jules Printed Ruffled Dress, Created for Macy's",$89.00
 Xscape One-Shoulder Lace Gown,$79.50
 Alex Evenings Sequined Lace Gown & Jacket,$249.00
 Betsy & Adam Printed Strapless Fit & Flare Dress,$249.00
 Free People Lovin On You Lace-Trim Top,$78.00
" Tommy Hilfiger Cotton Boat-Neck Top, Created for Macy's",- 78.00
 adidas Borbomix Printed Sweatshirt,
 GUESS Serena Lace-Trim Cami Top,- 65.00
 Polo Ralph Lauren Floral-Print Silk Blouse,
 Lucky Brand Cotton Embellished T-Shirt,
 Calvin Klein Printed Keyhole Top,
" Maison Jules Ruffled Illusion-Contrast Top, Created for Macy's",
 Splendid Maternity Cotton Tunic,$138.00
 Daniel Rainn Maternity Lace-Trim Tank Top,$68.00
 Motherhood Maternity Plus Size Cold-Shoulder T-Shirt,$39.98
" Style & Co Petite Fringe-Trim Duster Cardigan, Created for Macy's",$69.50
" Alfani High-Low Trapeze Dress, Created for Macy's",$99.50
 Lucky Brand Plus Size Tassel-Trimmed Printed Knit Nightgown,$56.00
 Ande Slim Pajama Pants,$38.00
 Linea Donatella Lyon Lace-Trimmed Babydoll,$54.00
 Lucky Brand Plus Size Printed Knit Sleepshirt,$52.00
 Flora by Flora Nikrooz Chloe II Lace-Trimmed Mesh Bodysuit,$54.00
 Nautica Reversible Snowflake Pajama Top,$44.00
" Bar III On the Horizon Strappy Bandeau Halter Top, Created for Macy's",
 Becca West Village Sparkly Triangle Bikini Top,
 Lauren Ralph Lauren Tropic Palm Printed Halter Bikini Top,
 Roxy Printed Reversible Strappy Bikini Top,
 Roxy High-Neck Cutout Halter Bikini Top,
 Profile by Gottex Serendipity D-Cup Underwire Tankini Top ,
 Bleu by Rod Beattie Side-Slit Swim Skirt ,
" Sundazed Mermaid Ruffled Cheeky Bikini Bottoms, Created for Macy's",
" Bar III Magic Touch Printed Bandeau Bikini Top, Created for Macy's",
 MICHAEL Michael Kors Ruffled Bikini Top,
 Monteau Trendy Plus Size Cold-Shoulder Blouse,$49.00
 Lucky Brand Trendy Plus Size Sheer Peasant Top,$89.50
 Lucky Brand Trendy Plus Size Cotton Metallic Graphic T-Shirt,$39.50
 Lucky Brand Trendy Plus Size Madeline Floral-Print Top,$39.50
 City Chic Trendy Plus Size Off-The-Shoulder Lace Top,$69.00
 Melissa McCarthy Seven7 Trendy Plus Size Split-Side Shirt,$79.00
 Lucky Brand Trendy Plus Size Mosaic-Print T-Shirt,$39.50
 Lucky Brand Trendy Plus Size Floral-Print Peasant Top,$59.50
 City Chic Trendy Plus Size Printed Blouse,$69.00
 STS Blue Piper Embroidered Skinny Jeans,$59.00
 7 For All Mankind Cotton Raw-Hem Ankle Jeans,$199.00
 1.STATE Frayed-Detail Skinny Jeans,$99.00
 STS Blue Harper Ripped Skinny Jeans,$58.00
 WILLIAM RAST Embellished Cotton Boyfriend Jeans,$119.50
 1.STATE Step-Hem Frayed Skinny Jeans,$99.00
 DL 1961 Florence Metallic-Print Skinny Jeans,$198.00
" M1858 Carson Denim Overalls, Created for Macy's",$99.00
" American Rag Juniors' High-Waisted Skinny Jeans, Created for Macy's",$44.50
" American Rag Juniors' Ripped Raw-Edged Skinny Jeans, Created for Macy's",$44.50
 Free People Cotton Slim-Fit Boyfriend Jeans,$78.00
 CeCe Contrast-Trim Bell-Sleeve Cardigan,$119.00
 Vince Camuto Textured Open-Front Cardigan,$119.00
 Alfred Dunner Silver Bells Paisley Studded Sweater,$66.00
 Lauren Ralph Lauren Mock-Neck Sweater,$59.50
 Alfred Dunner Eskimo Kiss Metallic Fringe Cardigan,$68.00
 NY Collection Layered-Look Top & Beaded Scarf,$50.00
" Charter Club One-Shoulder Cashmere Sweater, Created for Macy's",$169.00
 Vince Camuto Open-Front Illusion Cardigan,$99.00
 Lauren Ralph Lauren Striped Choker Sweater,- 99.00
 MICHAEL Michael Kors Cotton Lace-Trim Sweater,
" Tommy Hilfiger Lace-Contrast Waterfall Cardigan, Created for Macy's",
 endless rose Faux-Fur-Trim Kimono Jacket,$140.00
 American Living Colorblocked Jersey Dress,$249.00
 MICHAEL Michael Kors Pleated Off-The-Shoulder Dress,$79.00
 Eileen Fisher Stretch Jersey Pleated Dress,$155.00
 Nightway Off-The-Shoulder Slit Gown,$248.00
 R & M Richards Embellished A-Line Dress,$99.00
 Tommy Hilfiger Colorblocked Cowl-Neck Sweater Dress,$89.00
 Adrianna Papell Satin-Panel Gown,$99.00
 Betsy & Adam Glitter Lace Gown,$219.00
 R & M Richards Velvet Fit & Flare Dress,$219.00
" Maison Jules Ruffled Long-Sleeve Dress, Created for Macy's",$119.00
" Maison Jules Sam Lace Shift Dress, Created for Macy's",$79.50
" Tommy Hilfiger Cotton Striped Top, Created for Macy's",
 ASTR Primrose Pintucked Peplum Top,- 39.50
 MICHAEL Michael Kors One-Shoulder Top,$98.00
 Free People One Dance Semi-Sheer Top,$78.00
" Karen Scott Printed-Trim Top, Created for Macy's",$68.00
" JM Collection Printed Toggle-Chain Tunic, Created for Macy's",$36.50
" Style & Co Metallic Star Sweatshirt, Created for Macy's",$69.50
 Alfred Dunner Gypsy Moon Embellished Cutout T-Shirt,$49.50
" Charter Club Linen Embroidered Peasant Top, Created for Macy's",$69.50
" Charter Club Cotton Crochet Top, Created for Macy's",$65.00
 Love Scarlett Petite Tiered Bell-Sleeve Top,$58.00
" INC International Concepts Petite Sequined Cold-Shoulder Sweatshirt, Created for Macy's",$69.50
" Alfani Petite Printed Asymmetrical-Hem Tunic, Created for Macy's",$64.50
" Alfani Petite Studded Angel-Sleeve Top, Created for Macy's",$79.50
" JM Collection Petite Printed Keyhole Tunic, Created for Macy's",$54.50
" INC International Concepts Petite Printed Corset T-Shirt, Created for Macy's",$69.50
" Alfani Petite Metallic Shirred-Sleeve Top, Created for Macy's",$69.50
" Alfani Petite Printed Popover Top, Created for Macy's",$69.50
" INC International Concepts Petite Ruffled Bell-Sleeve Top, Created for Macy's",$69.50
" INC International Concepts Petite Ruffled Surplice Top, Created for Macy's",$59.50
" INC International Concepts Petite Printed Cold-Shoulder Top, Created for Macy's",$59.50
  Alex Evenings Petite Velvet Wide-Leg Pants,$79.00
 NY Collection Petite Floral-Print Wide-Leg Pants,$50.00
 Lee Platinum Petite Madelyn Trouser Jeans,$56.00
 Alfred Dunner Talk of The Town Petite Pull-On Straight-Leg Pants,$48.00
 Alfred Dunner Deck The Halls Petite Velour Straight-Leg Pants,$54.00
 Lauren Ralph Lauren Petite Funnel-Neck Sweater,$145.00
" Karen Scott Petite Striped Colorblocked Sweater, Created for Macy's",$46.50
" Alfani Petite Metallic Textured Cardigan, Created for Macy's",$79.50
" Karen Scott Petite Striped Button-Shoulder Sweater, Created for Macy's",$46.50
" Charter Club Petite Jeweled Layered-Look Sweater, Created for Macy's",$79.50
